model,class_name,cohort,error_type,pilot_id
yolo_world,animal,full_80,false_negative,p2b_0038
yolo_world,animal,full_80,false_negative,p2b_0048
yolo_world,animal,full_80,false_negative,p2b_0062
yolo_world,animal,full_80,false_negative,p2b_0068
yolo_world,animal,full_80,false_negative,p2b_0073
yolo_world,animal,full_80,false_negative,p2b_0079
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0005
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0007
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0014
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0017
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0021
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0033
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0038
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0062
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0068
yolo_world,animal,dev_eligible_excl_test,false_negative,p2b_0079
yolo_world,animal,locked_test_descriptive_only,false_negative,p2b_0013
yolo_world,animal,locked_test_descriptive_only,false_negative,p2b_0048
yolo_world,animal,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,house,full_80,false_negative,p2b_0001
yolo_world,house,full_80,false_negative,p2b_0011
yolo_world,house,full_80,false_negative,p2b_0016
yolo_world,house,full_80,false_negative,p2b_0017
yolo_world,house,full_80,false_negative,p2b_0019
yolo_world,house,full_80,false_negative,p2b_0038
yolo_world,house,full_80,false_negative,p2b_0042
yolo_world,house,full_80,false_negative,p2b_0044
yolo_world,house,full_80,false_negative,p2b_0053
yolo_world,house,full_80,false_negative,p2b_0054
yolo_world,house,full_80,false_negative,p2b_0057
yolo_world,house,full_80,false_negative,p2b_0063
yolo_world,house,full_80,false_negative,p2b_0068
yolo_world,house,full_80,false_negative,p2b_0073
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0001
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0011
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0016
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0017
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0019
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0038
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0042
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0044
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0053
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0054
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0063
yolo_world,house,dev_eligible_excl_test,false_negative,p2b_0068
yolo_world,house,locked_test_descriptive_only,false_negative,p2b_0057
yolo_world,house,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,tree,full_80,false_negative,p2b_0002
yolo_world,tree,full_80,false_negative,p2b_0007
yolo_world,tree,full_80,false_negative,p2b_0022
yolo_world,tree,full_80,false_negative,p2b_0030
yolo_world,tree,full_80,false_negative,p2b_0031
yolo_world,tree,full_80,false_negative,p2b_0042
yolo_world,tree,full_80,false_negative,p2b_0044
yolo_world,tree,full_80,false_negative,p2b_0053
yolo_world,tree,full_80,false_negative,p2b_0063
yolo_world,tree,full_80,false_negative,p2b_0064
yolo_world,tree,full_80,false_negative,p2b_0066
yolo_world,tree,full_80,false_negative,p2b_0068
yolo_world,tree,full_80,false_negative,p2b_0073
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0002
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0007
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0022
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0030
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0031
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0042
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0044
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0053
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0063
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0066
yolo_world,tree,dev_eligible_excl_test,false_negative,p2b_0068
yolo_world,tree,locked_test_descriptive_only,false_negative,p2b_0064
yolo_world,tree,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,heart,full_80,false_negative,p2b_0008
yolo_world,heart,full_80,false_negative,p2b_0011
yolo_world,heart,full_80,false_negative,p2b_0023
yolo_world,heart,full_80,false_negative,p2b_0048
yolo_world,heart,full_80,false_negative,p2b_0055
yolo_world,heart,dev_eligible_excl_test,false_negative,p2b_0008
yolo_world,heart,dev_eligible_excl_test,false_negative,p2b_0011
yolo_world,heart,dev_eligible_excl_test,false_negative,p2b_0023
yolo_world,heart,dev_eligible_excl_test,false_negative,p2b_0055
yolo_world,heart,locked_test_descriptive_only,false_negative,p2b_0048
yolo_world,star,full_80,false_negative,p2b_0010
yolo_world,star,full_80,false_negative,p2b_0017
yolo_world,star,full_80,false_negative,p2b_0019
yolo_world,star,full_80,false_negative,p2b_0040
yolo_world,star,full_80,false_negative,p2b_0053
yolo_world,star,full_80,false_negative,p2b_0073
yolo_world,star,dev_eligible_excl_test,false_negative,p2b_0010
yolo_world,star,dev_eligible_excl_test,false_negative,p2b_0017
yolo_world,star,dev_eligible_excl_test,false_negative,p2b_0019
yolo_world,star,dev_eligible_excl_test,false_negative,p2b_0040
yolo_world,star,dev_eligible_excl_test,false_negative,p2b_0053
yolo_world,star,locked_test_descriptive_only,false_negative,p2b_0073
yolo_world,circle,full_80,false_positive,p2b_0059
yolo_world,circle,full_80,false_positive,p2b_0064
yolo_world,circle,full_80,false_positive,p2b_0065
yolo_world,circle,full_80,false_positive,p2b_0069
yolo_world,circle,full_80,false_negative,p2b_0003
yolo_world,circle,full_80,false_negative,p2b_0010
yolo_world,circle,full_80,false_negative,p2b_0016
yolo_world,circle,full_80,false_negative,p2b_0063
yolo_world,circle,dev_eligible_excl_test,false_positive,p2b_0059
yolo_world,circle,dev_eligible_excl_test,false_positive,p2b_0065
yolo_world,circle,dev_eligible_excl_test,false_positive,p2b_0069
yolo_world,circle,dev_eligible_excl_test,false_negative,p2b_0003
yolo_world,circle,dev_eligible_excl_test,false_negative,p2b_0010
yolo_world,circle,dev_eligible_excl_test,false_negative,p2b_0016
yolo_world,circle,dev_eligible_excl_test,false_negative,p2b_0063
yolo_world,circle,locked_test_descriptive_only,false_positive,p2b_0064
yolo_world,vehicle,full_80,false_negative,p2b_0034
yolo_world,vehicle,full_80,false_negative,p2b_0057
yolo_world,vehicle,full_80,false_negative,p2b_0066
yolo_world,vehicle,full_80,false_negative,p2b_0073
yolo_world,vehicle,full_80,false_negative,p2b_0079
yolo_world,vehicle,dev_eligible_excl_test,false_negative,p2b_0034
yolo_world,vehicle,dev_eligible_excl_test,false_negative,p2b_0066
yolo_world,vehicle,dev_eligible_excl_test,false_negative,p2b_0079
yolo_world,vehicle,locked_test_descriptive_only,false_negative,p2b_0057
yolo_world,vehicle,locked_test_descriptive_only,false_negative,p2b_0073
